Rot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
Rot,121795054083179,1684598669272,0.011365532,-0.0011816719,0.9326356,0.36063865
Rot,121795064211564,1684598669282,0.011367847,-0.0011766383,0.93263155,0.3606491
Rot,121795064305887,1684598669282,0.011368185,-0.0011741195,0.9326303,0.36065233
Rot,121795073297919,1684598669291,0.011371943,-0.001175148,0.9326271,0.3606605
Rot,121795075516304,1684598669294,0.011366608,-0.0011733872,0.93263155,0.36064917
Rot,121795085000887,1684598669303,0.011360891,-0.001170417,0.9326359,0.36063808
Rot,121795085111825,1684598669303,0.011361607,-0.0011706908,0.9326353,0.36063957
Rot,121795095342137,1684598669314,0.011364946,-0.0011648798,0.93263,0.36065325
Rot,121795095844585,1684598669314,0.011372256,-0.0011656005,0.93262327,0.3606704
Rot,121795105361877,1684598669324,0.011371964,-0.0011626309,0.9326225,0.3606725
Rot,121795105767398,1684598669324,0.01137252,-0.0011589351,0.9326206,0.3606774
Rot,121795114820158,1684598669333,0.01137876,-0.0011591781,0.9326147,0.36069235
Rot,121795114880262,1684598669333,0.011376096,-0.0011561039,0.9326161,0.3606888
Rot,121795125176564,1684598669343,0.011385254,-0.0011559495,0.9326073,0.36071128
Rot,121795125384064,1684598669344,0.01137873,-0.0011560979,0.9326136,0.36069524
Rot,121795132865627,1684598669351,0.011368212,-0.0011609565,0.9326254,0.36066496
Rot,121795133208596,1684598669351,0.011361505,-0.0011656835,0.9326336,0.3606441
Rot,121795142915471,1684598669361,0.011359048,-0.0011678955,0.93263674,0.360636
Rot,121795143192919,1684598669361,0.011358743,-0.0011664203,0.9326365,0.36063665
Rot,121795152861773,1684598669371,0.011362424,-0.0011653006,0.93263257,0.3606467
Rot,121795152978439,1684598669371,0.011364897,-0.0011685085,0.9326314,0.36064968
Rot,121795164218387,1684598669382,0.011365889,-0.0011690201,0.9326306,0.36065158
Rot,121795164309585,1684598669382,0.011364902,-0.0011723434,0.9326328,0.360646
Rot,121795173050471,1684598669391,0.011377483,-0.001166551,0.9326186,0.36068222
Rot,121795173488387,1684598669392,0.011383065,-0.0011654999,0.93261296,0.36069682
Rot,121795183552919,1684598669402,0.0113824885,-0.0011662433,0.93261373,0.3606947
Rot,121795183940679,1684598669402,0.01138669,-0.0011712884,0.9326116,0.36070013
Rot,121795194704794,1684598669413,0.011389415,-0.0011732309,0.93260974,0.3607049
Rot,121795195903700,1684598669414,0.011389683,-0.0011675481,0.93260735,0.360711
Rot,121795204108387,1684598669422,0.011384126,-0.001172553,0.9326145,0.36069268
Rot,121795204180471,1684598669422,0.01138296,-0.0011702109,0.93261474,0.36069205
Rot,121795214103127,1684598669432,0.011382766,-0.001172891,0.93261594,0.36068904
Rot,121795214350158,1684598669433,0.011379824,-0.001173581,0.932619,0.3606812
Rot,121795223341512,1684598669442,0.0113798035,-0.0011698562,0.93261766,0.36068472
Rot,121795223552762,1684598669442,0.0113752205,-0.0011680889,0.93262136,0.36067522
Rot,121795233978804,1684598669452,0.011384788,-0.0011613569,0.93260974,0.360705
Rot,121795234026877,1684598669452,0.011388244,-0.0011612835,0.93260646,0.36071348
Rot,121795244144794,1684598669462,0.01139367,-0.0011656649,0.9326029,0.3607225
Rot,121795244202450,1684598669462,0.011400097,-0.0011591447,0.9325943,0.3607444
Rot,121795253722866,1684598669472,0.011400199,-0.0011593625,0.9325943,0.36074445
Rot,121795253807346,1684598669472,0.011413799,-0.0011542735,0.93257946,0.36078244
Rot,121795265109377,1684598669483,0.011418308,-0.0011519452,0.9325743,0.36079565
Rot,121795265183596,1684598669483,0.011426842,-0.001151001,0.9325658,0.36081737
Rot,121795273808960,1684598669492,0.011425918,-0.001148875,0.93256587,0.36081713
Rot,121795273869169,1684598669492,0.011429565,-0.0011452149,0.93256104,0.36082953
Rot,121795285785471,1684598669504,0.011435365,-0.0011458908,0.93255574,0.360843
Rot,121795285970523,1684598669504,0.011436347,-0.0011424025,0.9325535,0.36084875
Rot,121795294108856,1684598669512,0.011439764,-0.0011395201,0.9325492,0.3608598
Rot,121795294448856,1684598669513,0.011442428,-0.0011397963,0.93254673,0.36086604
Rot,121795304996044,1684598669523,0.011445583,-0.001138838,0.9325434,0.36087465
Rot,121795305071773,1684598669523,0.011446439,-0.0011337952,0.9325407,0.36088157
Rot,121795314712606,1684598669533,0.011444641,-0.0011352658,0.932543,0.3608758
Rot,121795314813231,1684598669533,0.01145849,-0.0011385843,0.932531,0.36090636
Rot,121795314943856,1684598669533,0.011456506,-0.0011470681,0.932536,0.3608934
Rot,121795330797085,1684598669549,0.011458653,-0.0011516018,0.9325356,0.36089432
Rot,121795330844846,1684598669549,0.011460105,-0.0011502141,0.93253374,0.36089918
Rot,121795334498856,1684598669553,0.011466078,-0.0011467695,0.93252677,0.36091703
Rot,121795334567762,1684598669553,0.011474722,-0.0011527281,0.9325207,0.36093238
Rot,121795344684637,1684598669563,0.011471753,-0.0011523628,0.93252337,0.3609255
Rot,121795344798439,1684598669563,0.011465621,-0.0011487285,0.9325279,0.36091402
Rot,121795353660939,1684598669572,0.011455785,-0.0011436023,0.9325354,0.36089495
Rot,121795353821825,1684598669572,0.011450495,-0.0011397768,0.93253905,0.36088574
Rot,121795362721304,1684598669581,0.011449877,-0.0011346911,0.9325378,0.36088908
Rot,121795362788648,1684598669581,0.011449157,-0.0011331313,0.93253785,0.3608888
Rot,121795372480262,1684598669591,0.011449267,-0.0011335392,0.9325379,0.3608887
Rot,121795372511929,1684598669591,0.0114438515,-0.0011297994,0.9325417,0.36087906
Rot,121795382555939,1684598669601,0.011439067,-0.0011270997,0.9325453,0.36087
Rot,121795382574585,1684598669601,0.0114447735,-0.0011306864,0.9325412,0.36088046
Rot,121795392373700,1684598669611,0.011436851,-0.0011330539,0.9325496,0.3608589
Rot,121795392409116,1684598669611,0.011422107,-0.0011301194,0.9325626,0.36082578
Rot,121795402299533,1684598669620,0.011421899,-0.001115929,0.9325576,0.36083883
Rot,121795402316096,1684598669620,0.011406915,-0.0011120045,0.93257046,0.36080605
Rot,121795412221825,1684598669630,0.011399206,-0.0011092351,0.9325768,0.3607899
Rot,121795412287502,1684598669630,0.011385691,-0.0011066445,0.93258876,0.36075944
Rot,121795422466512,1684598669641,0.011383793,-0.0010966667,0.9325869,0.36076432
Rot,121795422540887,1684598669641,0.011373208,-0.0010865936,0.9325933,0.36074814
Rot,121795432406721,1684598669651,0.011365541,-0.001085416,0.9326002,0.3607306
Rot,121795432452554,1684598669651,0.011359751,-0.0010741989,0.9326016,0.3607272
Rot,121795442272450,1684598669660,0.011356649,-0.0010662893,0.93260163,0.36072716
Rot,121795442424794,1684598669661,0.011353721,-0.0010643736,0.9326037,0.36072186
Rot,121795454739273,1684598669673,0.011344774,-0.0010635249,0.93261194,0.36070088
Rot,121795454815262,1684598669673,0.011338468,-0.0010519001,0.9326137,0.36069658
Rot,121795463304898,1684598669681,0.011334579,-0.0010453897,0.932615,0.36069334
Rot,121795463346512,1684598669682,0.011323783,-0.0010395403,0.93262315,0.3606726
Rot,121795473549950,1684598669692,0.011310654,-0.0010321633,0.932633,0.36064762
Rot,121795473619533,1684598669692,0.011299505,-0.0010366887,0.9326453,0.36061612
Rot,121795483158283,1684598669701,0.011297242,-0.0010367307,0.93264747,0.36061054
Rot,121795483205991,1684598669701,0.011286874,-0.0010269247,0.9326538,0.36059463
Rot,121795493411304,1684598669712,0.011275568,-0.0010220151,0.9326628,0.36057174
Rot,121795493544481,1684598669712,0.011274914,-0.0010201804,0.9326627,0.3605719
Rot,121795504158491,1684598669722,0.011263074,-0.0010239175,0.9326754,0.36053947
Rot,121795504201043,1684598669722,0.011258346,-0.0010142297,0.9326764,0.36053717
Rot,121795513274689,1684598669731,0.011256936,-0.0010107596,0.93267643,0.36053705
