Rot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
Rot,156924269587000,1684633798488,0.04771892,-0.2844004,-0.8702985,0.39927417
Rot,156924279424605,1684633798498,0.047725994,-0.2844571,-0.87076646,0.39821118
Rot,156924279517730,1684633798498,0.047646355,-0.2845423,-0.8712567,0.3970859
Rot,156924289832417,1684633798508,0.04748769,-0.28467348,-0.8717603,0.3959039
Rot,156924289867053,1684633798508,0.047271088,-0.28485227,-0.87227523,0.39466506
Rot,156924299583198,1684633798518,0.047041908,-0.28507513,-0.87279046,0.39339048
Rot,156924299618459,1684633798518,0.046812993,-0.2853604,-0.87329555,0.39208788
Rot,156924309411115,1684633798528,0.04660613,-0.2856849,-0.87379,0.3907723
Rot,156924309547521,1684633798528,0.046454094,-0.28602943,-0.8742719,0.38945827
Rot,156924318841792,1684633798537,0.046379235,-0.28637993,-0.8747401,0.3881562
Rot,156924318892990,1684633798537,0.046349213,-0.2867288,-0.8751978,0.3868683
Rot,156924328692677,1684633798547,0.046344858,-0.2870727,-0.8756518,0.38558447
Rot,156924328725907,1684633798547,0.04636147,-0.28739405,-0.8761044,0.38431284
Rot,156924338809240,1684633798557,0.04640824,-0.28766492,-0.8765662,0.38304955
Rot,156924338829500,1684633798557,0.046454642,-0.2878835,-0.8770446,0.3817824
Rot,156924348749761,1684633798567,0.046489384,-0.28804886,-0.87754315,0.3805057
Rot,156924348808771,1684633798567,0.046493594,-0.28817257,-0.8780626,0.37921092
Rot,156924358705907,1684633798577,0.046476115,-0.2882795,-0.8785927,0.3779018
Rot,156924358735594,1684633798577,0.0464414,-0.28839207,-0.87912583,0.376578
Rot,156924368628407,1684633798587,0.09295395,-0.27705234,-0.8064407,0.51405734
Rot,156924368690177,1684633798587,0.092915334,-0.27720895,-0.8071912,0.5128005
Rot,156924378790125,1684633798597,0.11185179,-0.27030298,-0.77058995,0.56623024
Rot,156924378842157,1684633798597,0.111857705,-0.2705117,-0.7713612,0.565078
Rot,156924388731948,1684633798607,0.124579236,-0.2651489,-0.74449444,0.5999201
Rot,156924388914032,1684633798607,0.12460434,-0.26541173,-0.7452173,0.59890026
Rot,156924398611740,1684633798617,0.13092841,-0.26264036,-0.73140347,0.6155703
Rot,156924399328302,1684633798618,0.13090335,-0.2629517,-0.7321053,0.6146076
Rot,156924409265282,1684633798627,0.13687696,-0.26018766,-0.7184249,0.63042265
Rot,156924409660386,1684633798628,0.13676092,-0.26053825,-0.71917826,0.62944335
Rot,156924419949396,1684633798638,0.1395544,-0.25933868,-0.71278685,0.6365555
Rot,156924419986063,1684633798638,0.13938303,-0.25971085,-0.7136011,0.63552815
Rot,156924431255021,1684633798649,0.14158699,-0.25881723,-0.70857245,0.64100844
Rot,156924431318094,1684633798649,0.1413947,-0.2592401,-0.70942956,0.6399311
Rot,156924446492000,1684633798665,0.14324696,-0.25856602,-0.7052676,0.6443768
Rot,156924446579917,1684633798665,0.14311896,-0.25903162,-0.7061217,0.643282
Rot,156924449986636,1684633798668,0.14463367,-0.25864646,-0.703044,0.6464613
Rot,156924450024813,1684633798668,0.14466234,-0.2591357,-0.70380414,0.6454311
Rot,156924459472886,1684633798678,0.14748162,-0.25809884,-0.69770473,0.6517992
Rot,156924459502105,1684633798678,0.14768445,-0.25857535,-0.6983006,0.65092576
Rot,156924469978459,1684633798688,0.14992434,-0.25789812,-0.69384605,0.6554303
Rot,156924470010125,1684633798688,0.1502526,-0.25830668,-0.69427323,0.6547415
Rot,156924479689084,1684633798698,0.15066315,-0.25863194,-0.69451773,0.6542593
Rot,156924479708198,1684633798698,0.15104714,-0.25892273,-0.69483125,0.65372264
Rot,156924489918615,1684633798708,0.15267454,-0.2584024,-0.6919369,0.656614
Rot,156924489936532,1684633798708,0.15301211,-0.2585475,-0.6922397,0.65615904
Rot,156924489988771,1684633798708,0.15330382,-0.25864917,-0.6925468,0.65572673
Rot,156924499706063,1684633798718,0.15438509,-0.25818852,-0.6906936,0.6576065
Rot,156924499758563,1684633798718,0.15451305,-0.25821504,-0.6911266,0.6571109
Rot,156924509611896,1684633798728,0.15497966,-0.25796416,-0.69056,0.657695
Rot,156924509628094,1684633798728,0.15496121,-0.2579633,-0.6911392,0.65709096
Rot,156924519844084,1684633798738,0.15594107,-0.257342,-0.6890736,0.6592685
Rot,156924519863042,1684633798738,0.15582025,-0.2574048,-0.689734,0.65858173
Rot,156924529443771,1684633798748,0.15661518,-0.256949,-0.68800026,0.6603821
Rot,156924529478459,1684633798748,0.15649532,-0.25710276,-0.68861246,0.65971226
Rot,156924538599136,1684633798757,0.15712595,-0.25684208,-0.6872674,0.6610651
Rot,156924538642417,1684633798757,0.15701799,-0.25703767,-0.6877926,0.6604683
Rot,156924548629969,1684633798767,0.15751028,-0.25685138,-0.6866998,0.66155976
Rot,156924548657052,1684633798767,0.1573868,-0.2570097,-0.6871268,0.66108406
Rot,156924558936323,1684633798777,0.15709624,-0.25719368,-0.68787503,0.66030306
Rot,156924558956323,1684633798777,0.15683901,-0.25724632,-0.6883422,0.65985674
Rot,156924569169969,1684633798787,0.15680386,-0.25706285,-0.68807054,0.66021985
Rot,156924569202938,1684633798787,0.1563868,-0.2570285,-0.6886578,0.6597196
Rot,156924578817000,1684633798797,0.15619391,-0.25678197,-0.6885736,0.6599492
